customer_id,tenure_months,monthly_charges,support_tickets,payment_delays,churn_label
CUST-02939,18,70.44,3,0,1
CUST-02940,38,78.51,5,2,1
CUST-02941,50,71.32,2,1,0
CUST-02942,8,69.57,7,2,1
CUST-02943,41,53.27,3,0,1
CUST-02944,6,27.12,2,1,1
CUST-02945,69,28.95,3,3,1
CUST-02946,44,63.38,5,4,1
CUST-02947,64,55.58,6,3,1
CUST-02948,29,71.61,6,2,1
CUST-02949,28,50.48,3,3,1
CUST-02950,11,88.79,7,3,1
CUST-02951,65,106.4,6,4,1
CUST-02952,19,49.89,1,4,1
CUST-02953,9,39.3,7,3,1
CUST-02954,27,31.62,8,4,1
CUST-02955,34,81.63,4,3,1
CUST-02956,44,64.39,3,1,1
CUST-02957,68,38.8,3,3,1
CUST-02958,15,85.31,3,0,1
CUST-02959,51,34.85,5,4,1
CUST-02960,13,75.43,3,4,1
CUST-02961,49,72.71,6,2,1
CUST-02962,70,93.42,6,2,1
CUST-02963,56,25.51,4,0,1
CUST-02964,51,108.79,4,4,1
CUST-02965,37,90.3,9,4,1
CUST-02966,17,41.61,7,2,1
CUST-02967,58,38.34,6,2,1
CUST-02968,29,63.17,6,3,1
CUST-02969,33,101.76,5,4,1
CUST-02970,60,104.29,6,4,1
CUST-02971,55,72.05,6,3,1
CUST-02972,10,106.08,9,4,1
CUST-02973,47,20.54,1,0,0
CUST-02974,23,23.52,9,2,1
CUST-02975,21,111.18,1,2,1
CUST-02976,13,97.53,9,2,1
CUST-02977,33,65.07,6,1,1
CUST-02978,24,95.36,9,0,1
CUST-02979,11,115.56,6,0,1
CUST-02980,17,97.21,6,3,1
CUST-02981,68,104.24,4,1,0
CUST-02982,47,96.06,0,4,1
CUST-02983,25,36.82,1,0,1
CUST-02984,21,103.36,8,1,1
CUST-02985,12,39.51,7,1,1
CUST-02986,37,109.26,7,0,1
CUST-02987,42,65.86,9,3,1
CUST-02988,17,87.7,0,1,1
CUST-02989,48,69.72,5,2,1
CUST-02990,28,29.4,8,1,1
CUST-02991,41,49.07,7,4,1
CUST-02992,47,118.37,2,0,0
CUST-02993,18,116.07,3,4,1
CUST-02994,71,52.05,2,3,1
CUST-02995,13,119.63,5,2,1
CUST-02996,13,104.56,8,0,1
CUST-02997,31,81.1,7,1,1
CUST-02998,2,24.01,9,2,1
CUST-02999,16,110.14,3,1,1
CUST-03000,9,75.74,1,3,1
CUST-03001,38,106.85,7,0,1
CUST-03002,54,103.44,7,3,1
CUST-03003,56,103.3,5,3,1
CUST-03004,45,89.82,7,3,1
CUST-03005,34,49.14,8,3,1
CUST-03006,9,53.62,0,1,1
CUST-03007,8,50.85,8,4,1
CUST-03008,7,22.0,1,1,1
CUST-03009,36,78.26,0,2,1
CUST-03010,18,89.88,7,3,1
CUST-03011,3,105.39,7,2,1
CUST-03012,28,34.02,3,1,1
CUST-03013,70,74.42,7,3,1
CUST-03014,44,20.8,6,1,1
CUST-03015,21,29.51,1,3,1
CUST-03016,28,25.42,4,1,1
CUST-03017,54,92.55,9,0,1
CUST-03018,54,28.11,3,4,1
CUST-03019,65,91.65,2,4,1
CUST-03020,21,44.96,0,3,1
CUST-03021,13,107.77,4,0,1
CUST-03022,57,101.31,9,2,1
CUST-03023,49,115.78,7,0,1
CUST-03024,54,108.38,8,3,1
CUST-03025,10,113.33,6,0,1
CUST-03026,53,105.87,0,2,0
CUST-03027,44,89.34,0,3,1
CUST-03028,47,37.03,0,4,1
CUST-03029,53,47.17,1,0,0
CUST-03030,46,41.27,0,4,1
CUST-03031,13,80.36,3,4,1
CUST-03032,37,70.36,9,1,1
CUST-03033,24,106.71,8,2,1
CUST-03034,2,115.27,3,0,1
CUST-03035,14,60.49,3,4,1
CUST-03036,10,70.64,6,4,1
CUST-03037,35,117.15,8,2,1
CUST-03038,25,47.62,6,4,1
CUST-03039,3,99.24,0,4,1
CUST-03040,17,42.52,0,4,1
CUST-03041,12,88.15,3,4,1
CUST-03042,54,45.36,3,1,1
CUST-03043,24,108.37,0,1,0
CUST-03044,29,76.15,5,3,1
CUST-03045,43,38.59,9,0,1
CUST-03046,25,42.44,1,2,1
CUST-03047,60,69.38,4,3,1
CUST-03048,65,116.16,7,1,1
CUST-03049,28,96.96,2,1,1
CUST-03050,16,68.83,8,1,1
CUST-03051,47,53.77,6,3,1
CUST-03052,58,74.93,8,1,1
CUST-03053,27,94.84,0,3,1
CUST-03054,53,98.39,4,1,1
CUST-03055,42,52.46,2,4,1
CUST-03056,59,92.12,3,4,1
CUST-03057,47,85.78,3,0,0
CUST-03058,34,115.91,6,1,1
CUST-03059,37,113.11,9,0,1
CUST-03060,6,98.94,7,3,1
CUST-03061,7,92.34,9,0,1
CUST-03062,25,47.4,4,1,1
CUST-03063,33,104.6,9,3,1
CUST-03064,55,62.75,6,3,1
CUST-03065,58,47.22,2,4,1
CUST-03066,7,58.42,2,3,1
CUST-03067,57,103.59,2,3,1
CUST-03068,12,34.86,3,0,1
CUST-03069,16,65.62,5,3,1
CUST-03070,43,69.24,4,2,1
CUST-03071,7,23.66,7,4,1
CUST-03072,51,39.57,4,4,1
CUST-03073,32,102.67,4,3,1
CUST-03074,8,103.08,9,0,1
CUST-03075,45,49.24,1,4,1
CUST-03076,59,107.49,4,4,1
CUST-03077,4,97.18,6,2,1
CUST-03078,67,61.79,1,3,0
CUST-03079,29,94.84,5,4,1
CUST-03080,29,116.13,6,4,1
CUST-03081,28,65.9,4,4,1
CUST-03082,44,43.84,8,4,1
CUST-03083,4,114.18,3,0,1
CUST-03084,9,80.37,9,1,1
CUST-03085,5,30.53,0,2,1
CUST-03086,56,77.27,7,0,1
CUST-03087,50,70.06,7,2,1
CUST-03088,15,105.56,6,4,1
CUST-03089,32,73.07,7,2,1
CUST-03090,28,45.52,1,3,1
CUST-03091,22,87.56,2,3,1
CUST-03092,17,74.26,8,1,1
CUST-03093,59,43.3,0,1,0
CUST-03094,71,77.36,7,2,1
CUST-03095,57,102.15,7,0,1
CUST-03096,26,22.86,6,0,1
CUST-03097,25,83.09,4,4,1
CUST-03098,10,54.96,3,0,1
CUST-03099,45,49.27,9,1,1
CUST-03100,11,59.26,9,0,1
CUST-03101,53,54.2,9,4,1
CUST-03102,68,103.22,9,3,1
CUST-03103,28,47.48,5,0,1
CUST-03104,65,93.32,0,0,0
CUST-03105,49,29.41,4,1,1
CUST-03106,47,115.14,3,2,1
CUST-03107,52,82.23,3,3,1
CUST-03108,54,90.67,6,2,1
CUST-03109,60,49.8,8,4,1
CUST-03110,57,61.21,7,4,1
CUST-03111,47,42.38,7,2,1
CUST-03112,31,113.25,4,1,1
CUST-03113,46,68.81,5,1,1
CUST-03114,26,83.04,1,1,1
CUST-03115,5,93.43,2,3,1
CUST-03116,52,57.11,4,4,1
CUST-03117,54,92.01,1,4,1
CUST-03118,33,87.6,2,4,1
CUST-03119,50,90.57,3,3,1
CUST-03120,38,68.92,5,4,1
CUST-03121,27,58.29,4,2,1
CUST-03122,15,42.21,9,0,1
CUST-03123,61,102.46,3,3,1
CUST-03124,21,80.84,1,0,1
CUST-03125,46,64.44,4,2,1
CUST-03126,69,114.4,4,1,0
CUST-03127,6,24.78,6,1,1
CUST-03128,38,105.02,0,1,0
CUST-03129,62,119.76,3,3,1
CUST-03130,62,108.69,4,1,0
CUST-03131,46,101.04,7,3,1
CUST-03132,13,57.43,7,3,1
CUST-03133,3,43.13,0,0,1
CUST-03134,6,93.49,4,1,1
CUST-03135,8,50.46,9,4,1
CUST-03136,44,37.6,0,1,0
CUST-03137,33,98.65,0,1,0
CUST-03138,50,51.25,1,1,0
CUST-03139,11,111.44,1,4,1
CUST-03140,28,104.06,8,4,1
CUST-03141,70,104.76,3,3,0
CUST-03142,41,97.16,2,4,1
CUST-03143,16,108.09,0,3,1
CUST-03144,68,100.57,1,0,0
CUST-03145,48,80.25,5,3,1
CUST-03146,56,49.58,8,1,1
CUST-03147,64,108.82,4,2,1
CUST-03148,59,104.06,3,2,0
CUST-03149,62,67.29,4,1,1
CUST-03150,11,23.91,8,3,1
CUST-03151,18,83.85,6,1,1
CUST-03152,19,25.06,7,4,1
CUST-03153,55,112.63,3,3,1
CUST-03154,26,116.16,7,1,1
CUST-03155,6,38.95,5,4,1
CUST-03156,4,87.64,4,4,1
CUST-03157,29,29.23,6,3,1
CUST-03158,59,92.95,5,0,0
CUST-03159,17,54.73,2,0,1
CUST-03160,43,88.11,4,4,1
CUST-03161,66,57.29,8,0,1
CUST-03162,34,34.56,6,4,1
CUST-03163,8,60.61,3,0,1
CUST-03164,13,31.27,6,4,1
CUST-03165,8,77.69,4,4,1
CUST-03166,65,24.1,1,4,1
CUST-03167,43,72.73,5,4,1
CUST-03168,39,108.64,6,2,1
CUST-03169,59,103.79,7,0,1
CUST-03170,44,108.28,5,4,1
CUST-03171,9,112.2,7,1,1
CUST-03172,37,30.45,6,3,1
CUST-03173,36,32.87,1,1,1
CUST-03174,28,75.7,5,1,1
CUST-03175,42,109.4,8,2,1
CUST-03176,43,117.43,5,0,1
CUST-03177,42,24.63,3,2,1
CUST-03178,66,55.58,6,0,1
CUST-03179,55,41.29,2,4,1
CUST-03180,48,95.6,4,2,1
CUST-03181,22,84.02,0,3,1
CUST-03182,27,31.99,9,0,1
CUST-03183,67,68.35,2,2,0
CUST-03184,13,88.54,7,3,1
CUST-03185,45,97.9,8,1,1
CUST-03186,10,22.01,8,4,1
CUST-03187,9,109.05,9,4,1
CUST-03188,54,76.93,1,1,0
CUST-03189,27,101.19,3,2,1
CUST-03190,34,100.79,4,1,1
CUST-03191,1,38.99,2,3,1
CUST-03192,32,31.02,0,0,0
CUST-03193,71,92.13,5,2,1
CUST-03194,67,35.64,9,0,1
CUST-03195,20,104.99,1,1,1
CUST-03196,35,92.62,8,4,1
CUST-03197,17,104.18,0,0,0
CUST-03198,18,49.9,8,0,1
CUST-03199,45,51.66,6,4,1
CUST-03200,53,87.12,9,0,1
CUST-03201,68,23.14,1,0,0
CUST-03202,65,92.65,5,4,1
CUST-03203,1,103.58,7,4,1
CUST-03204,58,61.52,1,1,0
CUST-03205,26,96.49,4,1,1
CUST-03206,20,37.46,5,0,1
CUST-03207,10,52.23,2,2,1
CUST-03208,59,117.43,1,1,0
CUST-03209,41,118.63,5,1,1
CUST-03210,5,71.26,2,2,1
CUST-03211,65,113.43,1,2,0
CUST-03212,17,72.27,0,4,1
CUST-03213,22,49.16,7,1,1
CUST-03214,41,46.69,0,3,1
CUST-03215,68,112.95,4,3,1
CUST-03216,69,37.24,5,0,1
CUST-03217,11,77.96,2,1,1
CUST-03218,56,75.55,6,3,1
CUST-03219,51,93.96,1,1,0
CUST-03220,21,69.92,6,1,1
CUST-03221,26,47.23,1,3,1
CUST-03222,19,36.94,4,1,1
CUST-03223,60,82.08,6,2,1
CUST-03224,71,91.9,2,0,0
CUST-03225,47,76.95,3,4,1
CUST-03226,71,93.84,0,3,0
CUST-03227,26,34.15,2,4,1
CUST-03228,40,108.25,8,0,1
CUST-03229,5,78.24,9,2,1
CUST-03230,21,32.68,4,2,1
CUST-03231,4,66.19,7,2,1
CUST-03232,23,104.48,1,2,1
CUST-03233,15,109.76,2,3,1
CUST-03234,8,46.46,6,3,1
CUST-03235,41,91.13,9,1,1
CUST-03236,19,30.0,3,1,1
CUST-03237,46,23.35,8,0,1
CUST-03238,28,76.04,6,1,1
CUST-03239,68,89.48,0,0,0
CUST-03240,15,99.58,3,0,1
CUST-03241,37,54.02,9,0,1
CUST-03242,1,20.65,5,2,1
CUST-03243,67,67.95,5,4,1
CUST-03244,24,21.59,9,4,1
CUST-03245,27,29.2,5,3,1
CUST-03246,40,52.67,4,0,1
CUST-03247,63,63.72,2,2,0
CUST-03248,61,47.95,1,1,0
CUST-03249,36,78.19,2,1,1
CUST-03250,24,25.53,8,3,1
CUST-03251,24,34.46,2,3,1
CUST-03252,4,89.53,2,0,1
CUST-03253,67,34.21,0,0,0
CUST-03254,34,83.98,1,1,1
CUST-03255,57,25.47,2,1,1
CUST-03256,49,60.74,1,1,0
CUST-03257,53,37.74,7,1,1
CUST-03258,23,30.96,5,4,1
CUST-03259,69,76.7,6,0,0
CUST-03260,53,112.83,0,0,0
CUST-03261,62,25.48,5,1,1
CUST-03262,41,62.16,1,2,1
CUST-03263,57,90.75,5,1,1
CUST-03264,60,66.27,2,3,1
CUST-03265,54,100.65,6,2,1
CUST-03266,70,37.96,2,3,1
CUST-03267,57,115.96,8,2,1
CUST-03268,10,58.52,2,3,1
CUST-03269,40,54.16,6,1,1
CUST-03270,7,107.46,3,1,1
CUST-03271,38,76.39,7,2,1
CUST-03272,61,71.64,1,3,0
CUST-03273,3,92.7,7,4,1
CUST-03274,51,77.98,8,2,1
CUST-03275,47,36.25,7,2,1
CUST-03276,68,87.42,5,0,0
CUST-03277,38,33.35,9,2,1
CUST-03278,36,100.59,0,4,1
CUST-03279,41,118.97,6,1,1
CUST-03280,69,57.74,0,3,0
CUST-03281,13,64.48,6,0,1
CUST-03282,58,24.64,1,3,1
CUST-03283,50,21.37,7,1,1
CUST-03284,30,112.14,1,2,1
CUST-03285,62,32.86,2,4,1
CUST-03286,25,64.58,2,0,1
CUST-03287,27,101.54,0,4,1
CUST-03288,51,108.93,4,4,1
CUST-03289,57,71.94,4,4,1
CUST-03290,47,76.5,9,4,1
CUST-03291,39,86.97,4,1,1
CUST-03292,16,116.14,8,4,1
CUST-03293,22,80.27,5,4,1
CUST-03294,54,75.95,5,1,1
CUST-03295,21,21.45,2,3,1
CUST-03296,16,28.09,4,1,1
CUST-03297,59,77.72,9,2,1
CUST-03298,31,113.62,6,1,1
CUST-03299,42,106.67,2,3,1
CUST-03300,32,118.26,1,2,1
CUST-03301,59,72.78,4,2,1
CUST-03302,34,98.79,2,0,0
CUST-03303,9,104.04,4,4,1
CUST-03304,11,84.8,8,2,1
CUST-03305,10,53.87,9,2,1
CUST-03306,17,67.0,0,3,1
CUST-03307,68,105.79,3,2,0
CUST-03308,48,49.85,9,3,1
CUST-03309,52,112.37,4,4,1
CUST-03310,25,42.98,1,0,1
CUST-03311,21,94.95,1,0,0
CUST-03312,65,83.06,0,4,0
CUST-03313,63,94.96,7,4,1
CUST-03314,51,63.73,1,1,0
CUST-03315,36,113.26,2,2,1
CUST-03316,66,83.25,1,2,0
CUST-03317,15,48.83,3,2,1
CUST-03318,39,83.85,0,3,1
CUST-03319,70,48.68,2,1,0
CUST-03320,1,49.36,4,2,1
CUST-03321,23,59.96,9,3,1
CUST-03322,39,105.24,0,3,1
CUST-03323,57,70.03,3,0,0
CUST-03324,34,87.89,5,3,1
CUST-03325,41,59.2,3,4,1
CUST-03326,13,46.36,6,3,1
CUST-03327,70,115.46,6,4,1
CUST-03328,6,80.36,5,4,1
CUST-03329,52,113.4,8,0,1
CUST-03330,3,40.34,1,0,1
CUST-03331,63,34.69,9,3,1
CUST-03332,49,105.58,7,0,1
CUST-03333,47,88.09,7,0,1
CUST-03334,55,38.66,9,2,1
CUST-03335,64,46.94,3,3,1
CUST-03336,65,100.07,5,3,1
CUST-03337,67,65.39,5,3,1
CUST-03338,15,87.05,4,0,1
CUST-03339,32,51.84,0,0,0
CUST-03340,68,58.12,2,4,1
CUST-03341,18,119.07,6,1,1
CUST-03342,43,44.76,7,1,1
CUST-03343,35,70.65,1,1,1
CUST-03344,58,104.44,2,2,0
CUST-03345,33,43.92,3,0,1
CUST-03346,14,61.52,4,4,1
CUST-03347,34,81.51,2,4,1
CUST-03348,61,68.12,4,1,1
CUST-03349,4,65.95,7,2,1
CUST-03350,59,56.25,7,2,1
CUST-03351,29,78.66,1,1,1
CUST-03352,6,82.44,5,1,1
CUST-03353,49,85.33,3,0,0
CUST-03354,40,27.04,8,2,1
CUST-03355,65,83.1,9,4,1
CUST-03356,69,115.32,1,1,0
CUST-03357,27,74.1,7,0,1
CUST-03358,6,91.53,0,4,1
CUST-03359,13,75.67,5,2,1
CUST-03360,64,105.47,9,1,1
CUST-03361,62,112.96,0,1,0
CUST-03362,19,38.42,1,0,1
CUST-03363,43,63.69,2,0,0
CUST-03364,20,59.24,8,2,1
CUST-03365,68,60.52,4,1,0
CUST-03366,44,32.55,9,0,1
CUST-03367,23,101.36,9,1,1
CUST-03368,2,23.58,1,2,1
CUST-03369,22,72.82,9,1,1
CUST-03370,57,86.19,4,4,1
CUST-03371,7,40.75,4,1,1
CUST-03372,56,110.59,0,3,0
CUST-03373,67,103.85,2,3,0
CUST-03374,16,67.11,4,2,1
CUST-03375,51,61.11,8,2,1
CUST-03376,12,43.66,9,2,1
CUST-03377,53,93.0,0,4,1
CUST-03378,5,33.17,7,4,1
CUST-03379,27,88.02,0,1,0
CUST-03380,12,104.25,8,0,1
CUST-03381,17,42.85,5,3,1
CUST-03382,6,106.64,0,3,1
CUST-03383,5,23.33,7,3,1
CUST-03384,57,111.28,4,1,0
CUST-03385,28,31.84,6,1,1
CUST-03386,69,84.58,6,2,1
CUST-03387,59,45.01,6,0,1
CUST-03388,33,103.66,5,2,1
CUST-03389,62,71.23,7,1,1
CUST-03390,50,33.52,8,4,1
CUST-03391,19,77.1,1,2,1
CUST-03392,69,60.79,6,1,1
CUST-03393,66,86.14,1,1,0
CUST-03394,47,108.19,5,4,1
CUST-03395,39,60.94,1,4,1
CUST-03396,68,48.99,9,4,1
CUST-03397,33,21.45,5,0,1
CUST-03398,13,77.48,1,1,1
CUST-03399,54,60.23,0,4,1
CUST-03400,7,57.46,6,0,1
CUST-03401,14,38.29,2,3,1
CUST-03402,19,63.01,3,3,1
CUST-03403,54,118.44,5,3,1
CUST-03404,20,49.78,4,1,1
CUST-03405,29,79.97,3,0,1
CUST-03406,24,97.65,8,0,1
CUST-03407,63,94.92,5,3,1
CUST-03408,57,52.88,5,2,1
CUST-03409,8,81.09,1,3,1
CUST-03410,62,107.13,5,1,1
CUST-03411,29,21.54,6,3,1
CUST-03412,17,63.57,7,3,1
CUST-03413,66,42.43,7,0,1
CUST-03414,6,58.86,8,3,1
CUST-03415,58,61.6,9,4,1
CUST-03416,69,94.67,2,4,1
CUST-03417,28,29.38,9,2,1
CUST-03418,62,71.26,6,1,1
CUST-03419,41,76.42,6,1,1
CUST-03420,69,69.42,0,0,0
CUST-03421,41,93.19,7,1,1
CUST-03422,49,58.38,3,2,1
CUST-03423,49,114.5,4,4,1
CUST-03424,71,68.18,5,0,0
CUST-03425,3,77.12,2,4,1
CUST-03426,10,102.55,4,2,1
CUST-03427,35,47.52,9,0,1
CUST-03428,2,27.52,4,3,1
CUST-03429,24,90.78,0,1,0
CUST-03430,38,68.3,2,2,1
CUST-03431,22,109.65,2,0,1
CUST-03432,26,118.27,0,4,1
CUST-03433,43,59.91,6,0,1
CUST-03434,55,61.54,0,3,0
CUST-03435,39,60.8,6,2,1
CUST-03436,29,52.46,3,0,1
CUST-03437,20,98.17,8,2,1
CUST-03438,41,95.9,6,2,1
CUST-03439,54,67.86,4,4,1
CUST-03440,20,24.47,6,1,1
CUST-03441,19,50.96,8,3,1
CUST-03442,66,49.23,9,0,1
CUST-03443,30,101.11,5,1,1
CUST-03444,53,28.76,0,4,1
CUST-03445,34,100.57,5,1,1
CUST-03446,22,86.92,0,2,1
CUST-03447,67,93.24,3,2,0
CUST-03448,6,63.22,7,3,1
CUST-03449,27,87.97,4,0,1
CUST-03450,10,80.9,4,0,1
CUST-03451,48,96.9,9,4,1
CUST-03452,70,64.68,7,3,1
CUST-03453,59,67.28,7,0,1
CUST-03454,59,84.36,0,2,0
CUST-03455,2,30.81,4,3,1
CUST-03456,29,63.62,4,1,1
CUST-03457,68,117.2,7,3,1
CUST-03458,65,23.76,0,3,0
CUST-03459,26,51.6,6,0,1
CUST-03460,10,51.41,6,4,1
CUST-03461,53,83.35,8,4,1
CUST-03462,59,30.58,1,0,0
CUST-03463,22,82.85,2,0,1
CUST-03464,51,29.5,3,0,1
CUST-03465,48,29.5,0,4,1
CUST-03466,21,92.82,6,0,1
CUST-03467,22,52.41,9,1,1
CUST-03468,30,117.74,2,1,1
CUST-03469,25,23.74,2,2,1
CUST-03470,28,64.51,2,1,1
CUST-03471,65,31.31,7,3,1
CUST-03472,45,55.14,8,2,1
CUST-03473,68,119.82,9,1,1
CUST-03474,7,108.88,1,3,1
CUST-03475,49,24.83,9,1,1
CUST-03476,9,76.33,9,3,1
CUST-03477,36,84.78,0,0,0
CUST-03478,1,40.95,8,3,1
CUST-03479,10,34.51,5,0,1
CUST-03480,36,110.44,8,3,1
CUST-03481,46,116.88,5,3,1
CUST-03482,32,119.19,1,1,0
CUST-03483,32,98.98,0,3,1
CUST-03484,6,86.35,7,1,1
CUST-03485,48,54.57,2,3,1
CUST-03486,38,37.14,0,4,1
CUST-03487,17,27.9,7,2,1
CUST-03488,27,89.33,0,1,0
CUST-03489,54,98.47,7,1,1
CUST-03490,50,102.65,0,0,0
CUST-03491,35,111.38,8,4,1
CUST-03492,25,107.99,8,0,1
CUST-03493,28,119.97,8,4,1
CUST-03494,15,44.41,2,4,1
CUST-03495,4,96.33,3,3,1
CUST-03496,27,78.65,4,0,1
CUST-03497,26,46.12,5,2,1
CUST-03498,19,118.19,8,4,1
CUST-03499,17,109.79,3,4,1
CUST-03500,43,32.85,5,1,1
CUST-03501,41,22.62,0,3,1
CUST-03502,42,88.83,1,2,1
CUST-03503,50,80.41,7,4,1
CUST-03504,40,113.58,3,1,1
CUST-03505,39,43.4,9,0,1
CUST-03506,23,28.44,6,4,1
CUST-03507,52,45.92,3,1,1
CUST-03508,47,21.89,8,0,1
CUST-03509,63,23.59,8,3,1
CUST-03510,69,111.49,3,0,0
CUST-03511,43,55.2,7,4,1
CUST-03512,48,61.08,5,2,1
CUST-03513,34,21.84,0,0,0
CUST-03514,40,47.05,6,2,1
CUST-03515,61,100.47,0,2,0
CUST-03516,50,81.55,2,0,0
CUST-03517,67,95.38,7,3,1
CUST-03518,62,64.72,8,0,1
CUST-03519,58,50.97,2,1,0
CUST-03520,33,68.28,0,2,1
CUST-03521,16,52.31,0,4,1
CUST-03522,48,103.9,6,2,1
CUST-03523,10,49.77,4,4,1
CUST-03524,38,85.98,0,1,0
CUST-03525,19,33.7,5,1,1
CUST-03526,36,88.69,5,1,1
CUST-03527,59,111.33,3,0,0
CUST-03528,63,80.86,6,2,1
CUST-03529,46,75.99,6,4,1
CUST-03530,3,116.11,8,1,1
CUST-03531,65,82.74,0,1,0
CUST-03532,8,45.96,4,4,1
CUST-03533,51,49.24,9,2,1
CUST-03534,6,90.53,2,2,1
CUST-03535,39,93.54,6,4,1
CUST-03536,60,50.35,3,3,1
CUST-03537,28,54.53,3,2,1
CUST-03538,54,119.11,0,4,0
CUST-03539,37,30.2,0,4,1
CUST-03540,9,60.46,9,1,1
CUST-03541,56,26.24,1,4,1
CUST-03542,59,102.11,1,0,0
CUST-03543,2,29.23,0,1,1
CUST-03544,61,87.4,7,1,1
CUST-03545,58,25.65,5,2,1
CUST-03546,60,87.29,5,3,1
CUST-03547,40,104.3,9,2,1
CUST-03548,36,59.88,9,0,1
CUST-03549,37,72.21,8,1,1
CUST-03550,18,60.15,4,1,1
CUST-03551,63,50.05,3,4,1
CUST-03552,22,100.33,5,3,1
CUST-03553,11,47.2,7,3,1
CUST-03554,58,92.29,0,4,0
CUST-03555,57,40.62,6,0,1
CUST-03556,4,44.99,7,3,1
CUST-03557,7,53.65,8,1,1
CUST-03558,61,78.92,7,0,1
CUST-03559,54,65.44,6,2,1
CUST-03560,68,94.51,2,2,0
CUST-03561,1,41.36,1,0,1
CUST-03562,55,21.07,2,1,1
CUST-03563,3,97.66,3,2,1
CUST-03564,38,102.16,3,1,1
CUST-03565,1,25.95,5,4,1
CUST-03566,38,81.09,6,3,1
CUST-03567,29,57.82,3,0,1
CUST-03568,5,99.39,9,3,1
CUST-03569,21,107.44,5,4,1
CUST-03570,71,105.1,8,2,1
CUST-03571,67,97.72,5,1,0
CUST-03572,47,46.91,2,1,1
CUST-03573,35,101.19,0,4,1
CUST-03574,68,73.35,9,0,1
CUST-03575,69,25.28,9,3,1
CUST-03576,1,65.69,4,2,1
CUST-03577,68,114.22,9,0,1
CUST-03578,12,108.79,9,4,1
CUST-03579,60,30.23,2,4,1
CUST-03580,27,94.41,7,1,1
CUST-03581,56,100.58,9,2,1
CUST-03582,23,47.14,0,0,1
CUST-03583,25,67.16,1,1,1
CUST-03584,21,91.1,2,2,1
CUST-03585,61,63.9,2,3,1
CUST-03586,63,31.28,7,3,1
CUST-03587,52,90.59,4,1,1
CUST-03588,25,111.16,7,0,1
CUST-03589,55,85.25,5,2,1
CUST-03590,46,97.38,1,3,1
CUST-03591,32,55.84,3,3,1
CUST-03592,55,38.32,8,0,1
CUST-03593,5,84.28,3,1,1
CUST-03594,36,52.78,4,4,1
CUST-03595,49,106.01,4,2,1
CUST-03596,58,32.26,9,3,1
CUST-03597,39,63.35,7,4,1
CUST-03598,61,59.67,5,0,1
CUST-03599,9,113.81,9,1,1
CUST-03600,6,35.31,6,2,1
CUST-03601,35,20.98,5,0,1
CUST-03602,39,43.81,4,1,1
CUST-03603,22,102.03,4,0,1
CUST-03604,41,40.93,2,3,1
CUST-03605,5,44.09,6,3,1
CUST-03606,42,32.99,9,4,1
CUST-03607,67,91.54,4,0,0
CUST-03608,30,26.92,6,3,1
CUST-03609,57,53.12,1,1,0
CUST-03610,29,48.25,8,4,1
CUST-03611,37,75.52,7,2,1
CUST-03612,13,93.04,4,0,1
CUST-03613,32,73.29,1,3,1
CUST-03614,46,113.1,5,1,1
CUST-03615,23,115.14,7,0,1
CUST-03616,45,56.15,6,1,1
CUST-03617,17,97.77,7,4,1
CUST-03618,66,93.88,3,3,1
CUST-03619,6,109.3,2,3,1
CUST-03620,18,64.79,6,4,1
CUST-03621,22,73.05,1,1,1
CUST-03622,33,61.58,4,0,1
CUST-03623,30,105.04,6,1,1
CUST-03624,32,42.97,0,0,0
CUST-03625,42,43.97,3,4,1
CUST-03626,10,57.26,1,2,1
CUST-03627,36,43.03,5,0,1
CUST-03628,34,76.1,0,3,1
CUST-03629,28,33.45,6,3,1
CUST-03630,11,52.02,2,3,1
CUST-03631,39,111.34,0,1,0
CUST-03632,47,60.92,7,1,1
CUST-03633,19,94.82,6,1,1
CUST-03634,15,31.35,1,3,1
CUST-03635,28,44.76,6,0,1
CUST-03636,24,100.73,2,3,1
CUST-03637,9,96.3,8,0,1
CUST-03638,47,58.62,7,1,1
CUST-03639,33,115.44,4,2,1
CUST-03640,62,111.06,6,1,1
CUST-03641,19,116.23,2,4,1
CUST-03642,67,62.79,0,0,0
CUST-03643,40,39.75,0,2,1
CUST-03644,47,82.67,1,1,0
CUST-03645,65,88.48,7,2,1
CUST-03646,29,32.54,0,3,1
CUST-03647,50,98.65,4,0,0
CUST-03648,13,21.81,8,4,1
CUST-03649,1,68.27,8,3,1
CUST-03650,34,53.1,1,2,1
CUST-03651,48,94.03,6,1,1
CUST-03652,48,51.28,0,0,0
CUST-03653,49,102.68,2,4,1
CUST-03654,64,79.5,5,1,1
CUST-03655,61,99.39,8,4,1
CUST-03656,29,118.93,9,0,1
CUST-03657,39,87.92,1,2,1
CUST-03658,26,118.5,6,4,1
CUST-03659,17,22.88,3,0,1
CUST-03660,71,53.81,1,4,1
CUST-03661,13,30.79,2,1,1
CUST-03662,69,46.23,5,4,1
CUST-03663,26,103.89,9,1,1
CUST-03664,49,23.23,8,1,1
CUST-03665,67,72.02,7,0,1
CUST-03666,7,76.71,9,3,1
CUST-03667,58,76.12,8,4,1
CUST-03668,49,67.53,3,2,1
CUST-03669,53,99.06,3,1,0
CUST-03670,65,33.35,8,3,1
CUST-03671,62,51.06,7,1,1
CUST-03672,17,81.57,1,3,1
CUST-03673,43,89.1,7,3,1
